Código,Nome,Tipo,Status,Data de criação,Latitude,Longitude
TNT0001,Tabuleiro do Norte-CE,Greenfield,Ativo,2023-08-07 16:48:03,-5.245028,-38.130833
QXM0001,Quixeramobim-CE,Greenfield,Ativo,2023-08-07 16:48:39,-5.188056,-39.281778
PFR0001,Pau dos Ferros-RN,Greenfield,Ativo,2023-08-07 17:26:45,-6.108028,-38.209472
PFR0002,Pau dos Ferros-RN,Greenfield,Ativo,2023-08-07 17:26:50,-6.118361,-38.203056
MVA0002,Morada Nova-CE,Greenfield,Ativo,2023-08-18 14:00:22,-5.107495,-38.371441
ICO0002,Icó-CE,Greenfield,Ativo,2023-08-31 18:19:28,-6.414009,-38.863026
APD0001,Apodi-RN,Greenfield,Ativo,2023-09-12 11:02:35,-5.660455,-37.798344
APD0002,Apodi-RN,Greenfield,Ativo,2023-09-12 11:02:39,-5.652698,-37.798941
SMU0003,"Oiteiro, São Miguel-RN",Greenfield,Ativo,2023-09-12 11:07:10,-6.236669,-38.498153
PEO0002,Pereiro-CE,Greenfield,Ativo,2023-09-12 14:52:17,-6.168953,-38.49033
IAU0001,Iguatu-CE,Greenfield,Ativo,2023-10-02 19:41:12,-6.345722,-39.313833
IAU0005,Iguatu-CE,Greenfield,Ativo,2023-10-02 20:19:22,-6.381417,-39.311028
QXA0001,Quixadá-CE,Greenfield,Ativo,2023-10-18 12:42:06,-4.966484,-39.008718
RUS0001,Russas-CE,Greenfield,Ativo,2023-10-18 13:46:17,-4.928065,-37.982141
MRO0001,Mossoro-RN,Greenfield,Ativo,2023-12-06 11:32:09,-5.209577,-37.362656
MRO0016,Mossoro-RN,Greenfield,Ativo,2024-01-02 21:06:27,-5.1879,-37.378244
SGA0011,"Salgado dos Moreiras, São Gonçalo do Amarante-CE",Greenfield,Ativo,2023-09-12 10:58:19,-3.515397,-39.207561
MTN0001,Martins-RN,Greenfield,Ativo,2023-09-12 11:05:49,-6.0894,-37.912283
ECT0002,Encanto-RN,Greenfield,Ativo,2023-11-07 13:35:41,-6.108939,-38.30962
BGB0001,Barra De Guabiraba-PE,Greenfield,Ativo,2024-08-08 14:13:48,-8.416789,-35.662821
TSA0054,Teresina-PI,Greenfield,Ativo,2024-05-22 15:28:27,-4.986784,-42.838639
TSA0092.1,Teresina-PI,Greenfield,Cancelado,2025-02-24 20:00:21,-5.12205,-42.805955
IJD0002,Itaporanga D'ajuda-SE,Greenfield,Cancelado,2025-05-02 19:30:26,-10.999658,-37.319701
PTX0001,Porteiras-CE,Greenfield,Ativo,2023-09-12 14:53:35,-7.534591,-39.119395
JAT0001,Jati-CE,Greenfield,Ativo,2023-11-09 14:42:20,-7.689787,-39.005046
CTS0005,"Tucuns, Crateús-CE",Greenfield,Ativo,2024-01-08 18:03:17,-5.242902,-40.92082
ACX0003,"Ventura, Alcântaras-CE",Greenfield,Ativo,2024-05-21 18:35:33,-3.55950218616,-40.5560417203
TUA0005,"Trici, Tauá-CE",Poste de Concreto,Ativo,2024-05-21 18:36:51,-5.912147,-40.45564
JOA0005,"Agrovila da Pa Boa Sorte, Joao Camara-RN",Greenfield,Ativo,2024-07-29 17:21:33,-5.469952,-35.828121
RHE0002,"São José do potengi, Riachuelo-RN",Greenfield,Ativo,2024-08-08 13:45:32,-5.749167,-35.925309
MUM0003,"Poço Verde, Mucambo-CE",Poste de Concreto,Ativo,2024-08-08 13:55:17,-3.927019,-40.811187
NCZ0004,"Maranhão, Nova Cruz-RN",Greenfield,Ativo,2024-08-08 14:02:15,-6.459226,-35.329693
JOA0011,"Agrovila do Pa Marajó, Joao Camara-RN",Poste de Concreto,Ativo,2024-08-08 14:02:55,-5.469721,-35.864639
MCU0004,"Agrovila do Pa Sebastião Andrade, Macau-RN",Poste de Concreto,Ativo,2024-08-08 14:03:05,-5.271644,-36.438426
JDR0002,"Trincheira, Jandaira-RN",Greenfield,Ativo,2024-08-08 14:03:21,-5.319028,-36.209194
CHY0002,"Balanços, Cachoeira Dos Indios-PB",Poste de Concreto,Ativo,2024-08-08 14:03:33,-6.995625,-38.749383
TAMA0004,"Agrovila do Pa Ilhetas, Tamandare-PE",Greenfield,Ativo,2024-08-08 14:07:07,-8.778004,-35.175598
BCE0005,"Igreja Nova, Bom Conselho-PE",Greenfield,Ativo,2024-08-08 14:09:16,-9.240532,-36.709889
CCI0004,"Mata Grande, Conceicao-PB",Greenfield,Ativo,2024-08-08 14:09:35,-7.40305450986,-38.4790064424
STN0011,"Moderna, Sertania-PE",Greenfield,Ativo,2024-08-08 14:09:39,-8.431571,-37.411499
BJH0002,"Placa de Piedade, Brejinho-PE",Greenfield,Ativo,2024-08-08 14:09:51,-7.296197,-37.263624
TQN0003,"Placas, Taquaritinga Do Norte-PE",Greenfield,Ativo,2024-08-08 14:09:55,-7.89781924487,-36.0997210051
ACI0002,"Bulhões, Acari-RN",Poste de Concreto,Ativo,2024-08-26 15:10:13,-6.386326,-36.578871
SOI0002,"Barrinha, Saboeiro-CE",Greenfield,Ativo,2024-05-21 18:03:00,-6.514722,-39.762639
MUM0002,"Carqueijo, Mucambo-CE",Greenfield,Ativo,2024-05-21 18:32:09,-3.840049,-40.733282
MHT0002,"Nossa Senhora do Livramento, Monsenhor Tabosa-CE",Greenfield,Ativo,2024-08-08 13:49:08,-4.99583,-39.98026
QUS0003,"Pedro Paz, Queimadas-PB",Greenfield,Ativo,2024-08-08 14:03:37,-7.494056,-35.950725
IIW0002,"Várzea Redonda, Ibiara-PB",Greenfield,Ativo,2024-08-08 14:10:20,-7.469611,-38.351
IKM0002,"Piedade, Itapetim-PE",Greenfield,Ativo,2024-09-04 17:59:03,-7.29174,-37.23718
CUR0003,"Rumo, Cururupu-MA",Greenfield,Ativo,2024-09-05 13:08:45,-1.746554,-44.902833
CUR0004,"Tapera de Baixo, Cururupu-MA",Greenfield,Ativo,2024-09-05 13:08:48,-1.868444,-44.709333
TMN0023,"Pa Cã Açu ( Agrovila do ), Timon-MA",Greenfield,Ativo,2024-09-05 13:09:40,-5.343249,-42.968805
MRO0047.1,"Agrovila do Pa Jurema, Mossoro-RN",Greenfield,Ativo,2024-10-08 19:25:55,-5.02435,-37.323799
IIM0003.1,"Campos, Ibimirim-PE",Greenfield,Ativo,2024-11-01 11:54:03,-8.501444,-37.561944
MRO0042,"Agrovila do pa Oziel Alves/Vila Calmo de Sa, Mossoro-RN",Greenfield,Cancelado,2023-09-12 11:05:42,-4.932355,-37.424284
GRN0003,"Santo Antônio Dos Camelos/Santo Antônio Dos Camelos I, Guaraciaba do Norte-CE",Greenfield,Cancelado,2023-12-22 11:32:30,-4.142547099800232,-40.8384013495598
GNJ0003,"Parazinho, Granja-CE",Greenfield,Cancelado,2024-05-21 18:30:33,-3.034771,-40.676149
CAY0010,"Rio dos Índios de Cima, Ceará-Mirim-RN",Greenfield,Cancelado,2024-07-19 12:34:33,-5.595534,-35.331998
OOS0004,"Palestina, Orós-CE",Greenfield,Cancelado,2024-08-08 13:46:07,-6.334459,-39.029624
ARR0004,"Morais, Araripina-PE",Greenfield,Cancelado,2024-08-08 13:48:05,-7.646162,-40.413777
MRO0047,"Agrovila do Pa Jurema, Mossoro-RN",Greenfield,Cancelado,2024-08-08 14:00:53,-5.029377,-37.325412
IIM0003,"Campos, Ibimirim-PE",Greenfield,Cancelado,2024-08-08 14:07:19,-8.503637,-37.558914
BAA0003,"Passagem, Barra-BA",Greenfield,Cancelado,2024-11-01 15:27:35,-10.684679,-42.708862
XXQ0001,Xique-Xique-BA,Greenfield,Cancelado,2024-10-31 20:43:41,-10.824253,-42.730065
XXQ0003,Xique-Xique-BA,Greenfield,Cancelado,2024-10-31 20:43:48,-10.828131,-42.718175
XXQ0005,Xique-Xique-BA,Greenfield,Cancelado,2024-10-31 20:43:52,-10.833793,-42.726323
ACV0008,Arcoverde-PE,Greenfield,Cancelado,2024-08-02 18:51:51,-8.401449,-37.068862
ABC0006,"Redonda, Areia Branca-RN",Rooftop,Cancelado,2024-08-08 13:48:39,-4.944545,-36.979078
PWB0007,"Setor I, Paraipaba-CE",Greenfield,Cancelado,2023-08-18 14:14:17,-3.476972,-39.169694
JNE0001,Juazeiro do Norte-CE,Greenfield,Cancelado,2023-08-31 17:03:58,-7.204775,-39.31487
FLA0100,Fortaleza - CE,Rooftop,Cancelado,2023-09-08 20:05:15,-3.736314,-38.492369
FLA0130,Fortaleza - CE,Rooftop,Cancelado,2023-09-11 11:57:39,-3.731975,-38.479217
FLA0146,Fortaleza-CE,Greenfield,Cancelado,2023-09-11 11:58:58,-3.71385,-38.472112
FLA0180,Fortaleza - CE,Greenfield,Cancelado,2023-09-11 12:02:11,-3.831268,-38.534262
FLA0217,Fortaleza-CE,Greenfield,Cancelado,2023-09-11 12:05:02,-3.79943,-38.489234
QXA0006,Quixadá - CE,Greenfield,Cancelado,2023-09-12 10:57:08,-4.963486,-39.057606
GOH0001,Goianinha-RN,Greenfield,Cancelado,2023-09-12 11:03:54,-6.266091,-35.211237
FLA0003,Fortaleza - CE,Greenfield,Cancelado,2023-09-12 12:58:58,-3.70816,-38.570194
FLA0004,Fortaleza - CE,Greenfield,Cancelado,2023-09-12 12:59:02,-3.711361,-38.559861
MRO0021,Mossoro-RN,Greenfield,Cancelado,2023-12-14 11:13:36,-5.143056,-37.355833
CYN0001,Catarina-CE,Greenfield,Cancelado,2024-01-08 18:03:35,-6.133548,-39.877628
FBO0003,"Francalina do Norte, Farias brito-CE",Greenfield,Cancelado,2024-01-08 18:04:12,-6.895691,-39.605989
POY0001,Paramoti-CE,Greenfield,Cancelado,2024-02-23 11:46:33,-4.099857,-39.23876
PWM0012,Parnamirim - RN,Greenfield,Cancelado,2024-04-08 13:20:17,-5.940937,-35.24595
CGE0030,Campina Grande-PB,Greenfield,Cancelado,2024-04-23 20:45:45,-7.24783,-35.924053
JPA0076,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:23:11,-7.183968,-34.85611
CZS0008,"Patamuté, Cajazeiras-PB",Greenfield,Cancelado,2024-08-08 14:09:43,-6.962334,-38.536277
BJM0004,Belo Jardim-PE,Greenfield,Cancelado,2024-08-08 14:14:23,-8.341753,-36.436964
IEC0002,"Serrote, Ipecaeta-BA",Greenfield,Cancelado,2024-09-05 13:11:27,-12.374647,-39.346159
LSR0003,Luis Correia-PI,Greenfield,Cancelado,2024-11-26 17:18:03,-2.912544,-41.586556
MCO0048,Maceio-AL,Greenfield,Cancelado,2025-01-31 18:50:11,-9.626159,-35.737111
GNJ0004,"Doutor Privat, Granja-CE",Greenfield,Cancelado,2025-02-19 20:52:03,-3.037792,-40.836687
NRO0003,Nossa Senhora Do Socorro-SE,Greenfield,Cancelado,2025-02-26 19:17:00,-10.864198,-37.086755
NRO0010,Nossa Senhora Do Socorro-SE,Greenfield,Cancelado,2025-02-26 19:17:25,-10.836978,-37.053316
NRO0019,Nossa Senhora Do Socorro-SE,Greenfield,Cancelado,2025-02-26 19:18:01,-10.894139,-37.126138
AIR0025,Arapiraca-AL,Greenfield,Cancelado,2025-02-28 20:22:08,-9.719973,-36.724113
AJU0014,Aracaju-SE,Greenfield,Cancelado,2025-03-31 20:40:52,-10.88789,-37.077447
AJU0016,Aracaju-SE,Greenfield,Cancelado,2025-03-31 20:41:00,-10.896248,-37.082703
SGA0002,São Gonçalo do Amarante - CE,Greenfield,Cancelado,2023-09-12 10:57:46,-3.55003,-38.823443
SOL0019,Sobral - CE,Greenfield,Cancelado,2023-09-12 10:59:39,-3.661936,-40.340081
FLA0024,Fortaleza-CE,Rooftop,Cancelado,2023-09-12 13:00:28,-3.725416,-38.553058
TUL0002,Tibau do Sul - RN,Greenfield,Cancelado,2024-01-08 18:16:32,-6.187391,-35.090389
TSA0073,Teresina-PI,Greenfield,Cancelado,2024-05-22 15:29:45,-5.082949,-42.820866
TSA0082,Teresina-PI,Greenfield,Cancelado,2024-05-22 15:30:26,-5.102945,-42.809313
TSA0091,Teresina-PI,Greenfield,Cancelado,2024-05-22 15:31:08,-5.119138,-42.805803
TSA0092,Teresina-PI,Greenfield,Cancelado,2024-05-22 15:31:13,-5.128459,-42.806026
TSA0100,Teresina-PI,Greenfield,Cancelado,2024-05-22 15:31:49,-5.14484,-42.79813
TSA0092.2,Teresina-PI,Greenfield,Cancelado,2025-03-17 16:26:52,-5.122265,-42.806103
SCV0003,Sao Cristovao-SE,Greenfield,Cancelado,2025-05-05 13:10:45,-10.928886,-37.113021
FLA0136,Fortaleza - CE,Greenfield,Cancelado,2023-09-11 11:58:09,-3.74851,-38.473531
FLA0142,Fortaleza-CE,Greenfield,Cancelado,2023-09-11 11:58:38,-3.730631,-38.469422
GUS0001,Garanhuns - PE,Greenfield,Cancelado,2024-05-21 18:44:37,-8.889677,-36.493579
GUS0001.2,Garanhuns - PE,Greenfield,Cancelado,2025-04-03 14:49:38,-8.889334,-36.493071
QXE0003,"Velame I, Quixeré-CE",Greenfield,Cancelado,2023-09-12 10:57:20,-5.053812,-37.73392
IEL0002,"Canto de Moça, Ielmo Marinho-RN",Greenfield,Cancelado,2024-08-08 13:45:22,-5.737192,-35.477464
SRB0003,"Sucuru, Serra Branca-PB",Greenfield,Cancelado,2025-01-31 17:38:32,-7.675535,-36.788173
PAF0014,"Riacho, Paulo Afonso-BA",Greenfield - Compartilhado,Cancelado,2025-03-14 14:35:18,-9.57122,-38.224176
TAM0002,"Braga, Campo De Santana-PB",Greenfield - Compartilhado,Cancelado,2025-03-14 14:35:36,-6.573392,-35.501795
TBR0004,"Borborema, Tabira-PE",Greenfield - Compartilhado,Cancelado,2025-04-08 15:11:24,-7.487448,-37.531218
IIM0004,"Agrovila 5, Ibimirim-PE",Greenfield - Compartilhado,Cancelado,2025-04-08 15:12:41,-8.594232,-37.631052
IIM0005,"Poço da Cruz, Ibimirim-PE",Greenfield - Compartilhado,Cancelado,2025-04-08 15:12:49,-8.512154,-37.714037
AIN0006,"Tupaoca, Alianca-PE",Greenfield - Compartilhado,Cancelado,2025-04-08 15:13:42,-7.572983,-35.167444
ERA0001,Esperanca-PB,Greenfield,Ativo,2024-05-22 15:07:13,-7.013152,-35.852719
ERA0002,Esperanca-PB,Greenfield,Ativo,2024-05-22 15:07:17,-7.023714,-35.863427
ERA0003,"São Miguel, Esperanca-PB",Greenfield,Ativo,2024-08-08 14:10:03,-6.986892,-35.82751
CGE0054,Campina Grande-PB,Greenfield,Ativo,2024-10-02 13:52:02,-7.188542,-35.864447
GOI0006,Goiana-PE,Greenfield,Planejado,2024-08-08 14:09:21,-7.567695,-35.027837
GOI0005,Goiana-PE,Greenfield,Cancelado,2024-10-01 11:25:50,-7.56438,-35.017163
GOI0005.1,Goiana-PE,Greenfield,Planejado,2025-06-09 19:23:33,-7.56438,-35.017163
BJS0004,"Aleixo, Brejo Santo-CE",Greenfield,Ativo,2023-09-12 12:52:33,-7.419057,-39.079817
ATS0001,Altos-PI,Greenfield,Planejado,2024-05-22 15:08:27,-5.042546,-42.464553
ATS0003,Altos-PI,Greenfield,Planejado,2024-05-22 15:08:36,-5.045254,-42.449893
ALN0006,"Base de Lançamento, Alcantara-MA",Greenfield,Cancelado,2024-09-18 15:55:27,-2.3031136570033417,-44.40052489766442
MCO0103,Maceio-AL,Greenfield,Planejado,2025-02-13 18:00:41,-9.489998,-35.572659
MCO0112,Maceio-AL,Greenfield,Planejado,2025-02-13 18:01:08,-9.549003,-35.630749
MCO0113,Maceio-AL,Greenfield,Planejado,2025-02-13 18:01:12,-9.53955,-35.621197
MCO0114,Maceio-AL,Greenfield,Planejado,2025-02-13 18:01:16,-9.528454,-35.609439
MCO0115,Maceio-AL,Greenfield,Planejado,2025-02-13 18:01:20,-9.519736,-35.597439
FLA0136.1,Fortaleza-CE,Greenfield,Cancelado,2024-09-04 17:16:32,-3.748484,-38.473535
CNU0001,Carnaubais-RN,Greenfield,Ativo,2023-09-12 11:03:20,-5.338668,-36.836195
SYF0001,Serra do Mel-RN,Greenfield,Ativo,2023-09-12 11:07:22,-5.171694,-37.036278
UBJ0007,"Araticum, Ubajara-CE",Greenfield,Ativo,2024-08-08 13:31:05,-3.813007,-40.881335
TSA0034,Teresina-PI,Greenfield,Cancelado,2024-05-22 15:27:04,-5.118368,-42.758
TSA0038.1,Teresina-PI,Greenfield,Cancelado,2024-12-23 20:40:35,-5.098431,-42.719989
IAU0010,"São Pedro/Barro Alto, Iguatu-CE",Greenfield,Ativo,2023-09-11 19:26:04,-6.445502,-39.449643
PUB0002,Pacatuba-CE,Greenfield,Cancelado,2023-09-12 14:53:48,-3.894775,-38.619247
ILD0002,"Santo Aleixo, Imaculada-PB",Greenfield,Ativo,2024-08-08 14:00:17,-7.335477,-37.396817
PTA0007,Petrolina - PE,Greenfield,Cancelado,2024-05-21 18:46:36,-9.380144,-40.487239
JOA0009,"Agrovila do Pa Xoá, Joao Camara-RN",Poste de Concreto,Ativo,2024-08-08 14:02:30,-5.439086,-35.835335
CGE0010,Campina Grande-PB,Greenfield,Ativo,2024-05-22 15:02:25,-7.217304,-35.900758
NCZ0005,"Agrovila do Pa José Rodrigues Sobrinho, Nova Cruz-RN",Poste de Concreto,Ativo,2024-08-08 14:02:19,-6.458772,-35.346427
CUP0003,"Gravatá Açu, Cupira-PE",Poste de Concreto,Ativo,2024-08-08 14:09:13,-8.592623,-35.935252
JPA0037,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:20:23,-7.13682,-34.830226
JPA0046,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:01,-7.148829,-34.845299
CTS0007,Crateús - CE,Greenfield,Ativo,2024-05-21 18:36:58,-5.065,-40.704722
AGV0001,Água Nova-RN,Greenfield,Ativo,2023-07-24 18:55:22,-6.206917,-38.291944
BJS0001,Brejo Santo-CE,Greenfield,Ativo,2023-07-24 18:59:56,-7.48892,-38.985703
CJA0001,Coronel João Pessoa-RN,Greenfield,Ativo,2023-08-07 17:24:17,-6.262,-38.443528
CIE0003,Canindé-CE,Greenfield,Ativo,2023-08-07 19:56:01,-4.352472,-39.32375
CIE0004,Canindé-CE,Greenfield,Ativo,2023-08-07 19:56:06,-4.343583,-39.310306
BBH0001,Barbalha-CE,Greenfield,Ativo,2023-08-07 19:57:31,-7.314028,-39.302028
BBH0002,Barbalha-CE,Greenfield,Ativo,2023-08-07 19:57:35,-7.321083,-39.296528
CMS0001,Campos Sales-CE,Greenfield,Ativo,2023-08-18 12:37:07,-7.075637,-40.370438
CRB0001,Caraubas-RN,Greenfield,Ativo,2023-08-18 12:37:11,-5.7876,-37.557362
CIE0001,Canindé-CE,Greenfield,Ativo,2023-08-18 12:37:14,-4.355688,-39.314672
CAC0001,Caririaçu-CE,Greenfield,Ativo,2023-08-18 12:37:18,-7.040055,-39.283945
ATO0001,Alto Santo-CE,Greenfield,Ativo,2023-08-23 19:18:47,-5.518397,-38.270136
AQZ0009,Aquiraz-CE,Greenfield,Ativo,2023-08-29 11:39:27,-3.942538,-38.309507
BBH0003,Barbalha-CE,Greenfield,Ativo,2023-08-31 13:33:22,-7.303701,-39.284687
BBH0004,Barbalha-CE,Greenfield,Ativo,2023-08-31 13:44:14,-7.28152,-39.313671
CTO0002,Crato-CE,Greenfield,Ativo,2023-08-31 16:37:41,-7.247056,-39.420611
CTO0003,Crato-CE,Greenfield,Ativo,2023-08-31 16:37:47,-7.235472,-39.427194
CTO0004,Crato-CE,Greenfield,Ativo,2023-08-31 16:37:52,-7.228028,-39.419972
CTO0005,Crato-CE,Greenfield,Ativo,2023-08-31 16:37:57,-7.225556,-39.410472
CTO0006,Crato-CE,Greenfield,Ativo,2023-08-31 16:38:01,-7.231944,-39.399694
CTO0007,Crato-CE,Greenfield,Ativo,2023-08-31 16:38:06,-7.242389,-39.399472
CTO0008,Crato-CE,Greenfield,Ativo,2023-08-31 16:38:12,-7.246167,-39.434333
AQZ0004,Aquiraz-CE,Greenfield,Ativo,2023-09-06 13:28:58,-3.904183,-38.37123
AQZ0010,Aquiraz-CE,Greenfield,Ativo,2023-09-08 17:14:41,-3.947023,-38.276553
ABC0001,Areia Branca-RN,Greenfield,Ativo,2023-09-12 11:01:47,-4.952842,-37.132544
ABC0002,Areia Branca-RN,Greenfield,Ativo,2023-09-12 11:01:50,-4.95053,-37.121718
ABC0003,Areia Branca-RN,Greenfield,Ativo,2023-09-12 11:01:55,-4.931053,-37.1116
ACI0001,Acari-RN,Greenfield,Ativo,2023-09-12 11:01:59,-6.434969,-36.64175
ACU0002,Assu-RN,Greenfield,Ativo,2023-09-12 11:02:07,-5.575035,-36.922527
ACU0004,Assu-RN,Greenfield,Ativo,2023-09-12 11:02:14,-5.58824,-36.935506
BRN0001,Barauna-RN,Greenfield,Ativo,2023-09-12 11:03:05,-5.080364,-37.617333
CSS0002,Currais Novos-RN,Greenfield,Ativo,2023-09-12 11:03:28,-6.252722,-36.520083
CSS0003,Currais Novos-RN,Greenfield,Ativo,2023-09-12 11:03:32,-6.274219,-36.52475
CSS0004,Currais Novos-RN,Greenfield,Ativo,2023-09-12 11:03:36,-6.258675,-36.496058
ABY0002,Abaiara-CE,Greenfield,Ativo,2023-09-12 12:49:28,-7.349933,-39.04355
ACA0002,Aracati-CE,Greenfield,Ativo,2023-09-12 12:49:40,-4.557036,-37.673945
ACA0003,Aracati-CE,Greenfield,Ativo,2023-09-12 12:49:46,-4.52679,-37.703486
ACA0004,Aracati-CE,Greenfield,Ativo,2023-09-12 12:49:51,-4.557086,-37.766806
ACA0005,Aracati-CE,Greenfield,Ativo,2023-09-12 12:49:54,-4.566503,-37.769583
ACA0006,Aracati-CE,Greenfield,Ativo,2023-09-12 12:49:59,-4.574994,-37.795514
ACA0007,Aracati-CE,Greenfield,Ativo,2023-09-12 12:50:04,-4.575028,-37.775667
ACP0001,Acarape-CE,Greenfield,Ativo,2023-09-12 12:50:14,-4.220663,-38.707532
AIB0001,Aiuaba-CE,Greenfield,Ativo,2023-09-12 12:50:27,-6.568167,-40.122683
ANE0001,Antonina do Norte-CE,Greenfield,Ativo,2023-09-12 12:50:31,-6.774274,-39.9867
ANY0001,Altaneira-CE,Greenfield,Ativo,2023-09-12 12:50:35,-6.997623,-39.737993
AOW0001,Amontada-CE,Greenfield,Ativo,2023-09-12 12:50:45,-3.366056,-39.828833
AQZ0001,Aquiraz-CE,Greenfield,Ativo,2023-09-12 12:50:51,-3.844064,-38.399444
AQZ0003,Aquiraz-CE,Greenfield,Ativo,2023-09-12 12:51:00,-3.901028,-38.352169
AQZ0005,Aquiraz-CE,Greenfield,Ativo,2023-09-12 12:51:04,-3.905926,-38.383974
AQZ0006,Aquiraz-CE,Greenfield,Ativo,2023-09-12 12:51:08,-3.916562,-38.379088
AQZ0007,Aquiraz-CE,Greenfield,Ativo,2023-09-12 12:51:12,-3.934417,-38.388614
AQZ0008,Aquiraz-CE,Greenfield,Ativo,2023-09-12 12:51:17,-3.949714,-38.347044
AUR0001,Aurora-CE,Greenfield,Ativo,2023-09-12 12:51:39,-6.944197,-38.969192
AUS0001,Apuiarés-CE,Greenfield,Ativo,2023-09-12 12:51:44,-3.944591,-39.431278
BAO0001,Barro-CE,Greenfield,Ativo,2023-09-12 12:51:49,-7.180417,-38.780272
BBB0001,Beberibe-CE,Greenfield,Ativo,2023-09-12 12:51:59,-4.154306,-38.115098
BBB0002,Beberibe-CE,Greenfield,Ativo,2023-09-12 12:52:04,-4.183081,-38.127253
BBB0003,Beberibe-CE,Greenfield,Ativo,2023-09-12 12:52:09,-4.180503,-38.086197
BCZ0001,Bela Cruz-CE,Greenfield,Ativo,2023-09-12 12:52:12,-3.056093,-40.169644
BIU0001,Banabuiú-CE,Greenfield,Ativo,2023-09-12 12:52:17,-5.305918,-38.918331
BJS0002,Brejo Santo-CE,Greenfield,Ativo,2023-09-12 12:52:21,-7.486042,-39.003304
BJS0005,"Esperança, Brejo Santo-CE",Greenfield,Cancelado,2023-09-12 12:52:38,-7.444229,-38.954533
BQN0001,Barroquinha-CE,Greenfield,Ativo,2023-09-12 12:52:42,-3.021457,-41.134368
BTT0001,Baturité-CE,Greenfield,Ativo,2023-09-12 12:52:49,-4.332639,-38.88494
BTT0003,Baturité-CE,Greenfield,Ativo,2023-09-12 12:53:00,-4.319896,-38.88427
BVG0001,Boa Viagem-CE,Greenfield,Ativo,2023-09-12 12:53:05,-5.126163,-39.734159
BVG0002,Boa Viagem-CE,Greenfield,Ativo,2023-09-12 12:53:10,-5.119118,-39.728281
CATN0001,Catunda-CE,Greenfield,Ativo,2023-09-12 12:53:19,-4.647483,-40.199992
CCM0001,Camocim-CE,Greenfield,Ativo,2023-09-12 12:53:23,-2.908339,-40.863368
CCM0002,Camocim-CE,Greenfield,Ativo,2023-09-12 12:53:27,-2.910472,-40.847583
CCM0003,Camocim-CE,Greenfield,Ativo,2023-09-12 12:53:33,-2.897401,-40.845332
CCM0004,Camocim-CE,Greenfield,Ativo,2023-09-12 12:53:38,-2.887537,-40.852879
CED0001,Cedro-CE,Greenfield,Ativo,2023-09-12 12:53:46,-6.608961,-39.05795
CED0002,Cedro-CE,Greenfield,Ativo,2023-09-12 12:53:51,-6.599532,-39.055746
CID0001,Caridade-CE,Greenfield,Ativo,2023-09-12 12:53:55,-4.231778,-39.193278
CIE0002,Canindé-CE,Greenfield,Ativo,2023-09-12 12:54:00,-4.363821,-39.306422
CIE0005,Canindé-CE,Greenfield,Ativo,2023-09-12 12:54:05,-4.361892,-39.320253
CIW0001,Cariré-CE,Greenfield,Ativo,2023-09-12 12:54:10,-3.949451,-40.475402
CMS0002,Campos Sales-CE,Greenfield,Ativo,2023-09-12 12:54:16,-7.071105,-40.384119
BBB0007,"Jirau, Beberibe-CE",Greenfield,Cancelado,2024-01-08 18:01:19,-4.295408,-37.991202
BRK0002,"Lagoa do Barro, Barreira-CE",Greenfield,Cancelado,2024-01-08 18:02:28,-4.352461,-38.55318
CHA0001,Chaval-CE,Greenfield,Ativo,2024-01-08 18:02:40,-3.038046,-41.241285
COZ0001,Croatá-CE,Greenfield,Ativo,2024-01-08 18:02:53,-4.415678,-40.904815
CAY0001,Ceará-Mirim-RN,Greenfield,Ativo,2024-01-08 18:12:01,-5.637432,-35.421498
CAY0002,Ceará-Mirim-RN,Greenfield,Ativo,2024-01-08 18:12:05,-5.646333,-35.423333
CAY0003,Ceará-Mirim-RN,Greenfield,Ativo,2024-01-08 18:12:10,-5.658528,-35.422917
CAY0005,Ceará-Mirim-RN,Greenfield,Ativo,2024-01-08 18:12:18,-5.648127,-35.433501
CAY0006,Ceará-Mirim-RN,Greenfield,Ativo,2024-01-08 18:12:23,-5.643949,-35.445824
CIC0001,Caico-RN,Rooftop,Ativo,2024-01-08 18:12:27,-6.459769,-37.094881
CIC0002,Caico-RN,Greenfield,Ativo,2024-01-08 18:12:31,-6.467497,-37.091306
CIC0004,Caico-RN,Greenfield,Ativo,2024-01-08 18:12:41,-6.462817,-37.107312
CIC0005,Caico-RN,Greenfield,Ativo,2024-01-08 18:12:46,-6.470987,-37.110424
CIC0006,Caico-RN,Greenfield,Ativo,2024-01-08 18:12:50,-6.447675,-37.095393
CIC0007,Caico-RN,Greenfield,Ativo,2024-01-08 18:12:54,-6.441554,-37.080663
CGM0003,Canguaretama-RN,Greenfield,Ativo,2024-03-13 12:03:26,-6.35925,-35.159944
ANO0001,Angicos-RN,Greenfield,Ativo,2024-03-26 13:29:59,-5.667041,-36.604321
CGM0001,Canguaretama-RN,Greenfield,Ativo,2024-04-03 19:41:12,-6.380119,-35.131523
ADG0001,Alto Do Rodrigues-RN,Greenfield,Ativo,2024-04-09 18:43:03,-5.291875,-36.764139
CAY0008,Ceará-Mirim-RN,Greenfield,Ativo,2024-04-16 12:26:20,-5.718495,-35.367448
